Shareholder,Percent,Company,shareholder_id,company_national_id,shareholder_rasmio,shareholder_national_id
,0.5,ماد ترابر خلیج فارس,,14009671854,مهندسی ساخت و نصب پارس کارن کار,14008534249
,1,خدمات بیمه ای همراه اندیشان فرتاک,,14004551302,,10100350031
,1,اندیشه راه ورسک,,14008445856,,10100350031
,0.5,توسعه صنایع داده پردازی خاور میانه,,10102783866,سرمایه گذاری پایا تدبیر پارسا,10320719850
,0.5,مهندسی و پویش ساخت ذوب آهن,,14004648845,تارابگین,10860115128
,0.5,سیمان سفید شرق,,10320716784,سیمان شرق,10100233725
,1,حمل و نقل سپهر سیمان مشهد,,10380536784,سیمان شرق,10100233725
,1,آهک صنعتی سیمان شرق,,10380591905,سیمان شرق,10100233725
,1,رایان سیستم آوای فردا,,14005898261,,14006444985
,0.25,زرین ذرت شاهرود,,10104102097,سرمایه گذاری ساختمان گروه صنایع بهشهر تهران,10101662558
,0.333333333,توسعه آرتا نوین گستر ایرانیان تجارت,,10320899420,نوین تجارت تندیس زاگرس,10320500209
,0.2,توسعه خدمات ساختمانی پارس کیمیا,,10320170296,سینا سروش اریکه,10320745962
,0.25,مجموعه سازی و تأمین قطعه رخش خودرو تبریز,,10103560702,گروه صنعتی در پاد تبریز,10200185933
,0.25,رخش خودرو دیزل,,10200207973,گروه صنعتی در پاد تبریز,10200185933
,0.25,گروه بازرگانی در شاهین تبریز,,10200225990,سرمایه گذاری هواپیمایی آتا,10103968382
,0.5,مجتمع معدنی و صنعت آهن و فولاد بافق,,10320567464,واسپاری ملت,10103972003
,1,پارس شیشه سینا,,10530510688,مدیریت ثروت پایا,10530444222
,0.333333333,مانا ثروت ایرانیان,,14008785323,مدیریت ثروت پایا,10530444222
,0.166666667,گروه صنعتی توان گران سهند,,10200250171,توسعه سرمایه گذاری دریک,10104052682
,0.166666667,گروه صنعتی توان گران سهند,,10200250171,گروه کارخانجات یاقوت صنعت تبریز,10200236256
,0.5,بازرگانی رفاه صنعت پردیس,,10320570589,سرمایه گذاری توسعه سرمایه رفاه,10320548447
,0.5,توسعه فن آوری رفاه پردیس,,10320580374,سرمایه گذاری توسعه سرمایه رفاه,10320548447
,1,گردشگری راژان گستر رفاه,,14005389739,سرمایه گذاری توسعه سرمایه رفاه,10320548447
,0.333333333,صنایع غذایی ماستر فوده,,10320517860,فروشگاه های زنجیره ای افق کوروش,10104040308
,0.333333333,طلای ناب کوروش,,14006809307,فروشگاه های زنجیره ای افق کوروش,10104040308
,0.333333333,توسعه تجارت الکترونیک کوروش,,14006902307,فروشگاه های زنجیره ای افق کوروش,10104040308
,1,آتیه اندیشان سپهر مهر,,14003789182,گروه توسعه مالی و اقتصادی سامان,10320859441
,0.5,صنعتی بازرگانی پیوند اویژه,,10102403837,گروه صنایع پمپ سازی ایران,10200056267
,1,خدمات بعد از فروش تلمبه سازان تبریز,,10200158250,گروه صنایع پمپ سازی ایران,10200056267
,1,صنایع پمپ سمنان انرژی,,10860285753,گروه صنایع پمپ سازی ایران,10200056267
,0.333333333,توسعه بازرگانی پخش رازی,,10103772809,دارو سازی اسوه,10861651780
,0.5,بهپوران صفه,,10260355653,,10260124447
,0.5,تجاری و بازرگانی مواد معدنی میناب,,10800057950,,10260124447
,1,انرژی آسماری کیش,,14000094099,سرمایه گذاری توسعه گوهران امید,10102823179
,0.5,ساینا گستر پردیسان,,10260619278,اعتباری کوثر مرکزی,10320849582
,0.5,زمرد سرام,,10100946332,,10100830068
,1,سرمایه گذاری گروه صنعتی پارت لاستیک خراسان,,10380519604,,10380278300
,1,همکاران سیستم خراسان جنوبی,,10360048478,همکاران سیستم,10101212701
,1,تامین آتیه کارکنان همکاران سیستم,,14006920547,همکاران سیستم,10101212701
,0.333333333,صنایع معدنی و فولادی ستاره سیمین هرمز,,14009190164,فولاد هرمزگان جنوب,10800154024
,0.5,صندوق پژوهش و فناوری غیر دولتی استان هرمزگان,,14009489319,فولاد هرمزگان جنوب,10800154024
,0.25,املاک ومستغلات تامین اجتماعی,,10100357802,رفاه گستر تامین اجتماعی,10101775376
,0.5,فرا ساحل ایران,,10103418369,عمرانی سرمایه گذاری ایران,10103408077
,0.5,بازرگانی و پخش قندخاورمیانه,,10320617230,,14008883254
,0.5,کانیار نیارش,,14005506084,رانش محرک,10103566672
,1,کشت و صنعت دانیال تامین سپهر,,10860086143,گروه صنعتی سپهر آرمان,10101961313
,0.5,ستاره ریل طلایی,,14007344040,خورشید تجارت البرز,14002039462
,0.5,صندوق سرمایه گذاری مشترک البرز,,10320866405,سبد گردان امید نهایت نگر,14007502706
,0.166666667,آرمان دژ روشنا,,14006373981,اهورا نیک کیش,14004428030
,0.333333333,آریا سازه سدید,,14006427240,اهورا نیک کیش,14004428030
,0.333333333,آتش فام ایده,,14006594093,اهورا نیک کیش,14004428030
,0.166666667,پویا زر ساز,,10101937660,پویا زرکان آق دره,10100250643
,0.166666667,گروه مهندسی نظر پردازان اکسیر,,10320903114,تجارت اوپال طلایی کیش,14006446516
,0.2,پیشرو تجارت پلیمر,,14000163905,تجارت اوپال طلایی کیش,14006446516
,0.166666667,بام راه عرشیا,,14005446749,تجارت اوپال طلایی کیش,14006446516
,0.333333333,صدرا برج سامان,,14005772237,تجارت اوپال طلایی کیش,14006446516
,0.333333333,آریا سازه سدید,,14006427240,تجارت اوپال طلایی کیش,14006446516
,0.333333333,آتش فام ایده,,14006594093,تجارت اوپال طلایی کیش,14006446516
,1,بازرگانی و ساختمانی آینده ساز کرانه کیش,,14007600204,,10101310501
,0.5,یاران تخت سلیمان,,10980009000,,10862043289
,1,گروه پزشکی حکمت,,10101402660,,14005104429
,1,ستاره صبح سرمایه,,14008438022,,14006728410
,0.333333333,کار و تأمین,,10100189989,سرمایه گذاری خانه سازی ایران,10861666950
,0.25,املاک ومستغلات تامین اجتماعی,,10100357802,سرمایه گذاری خانه سازی ایران,10861666950
,1,توسعه لویزان,,10100697109,سرمایه گذاری خانه سازی ایران,10861666950
,1,پیشروان تامین صنعتی ابنیه,,10103914099,سرمایه گذاری خانه سازی ایران,10861666950
,0.333333333,گسترش پخش پدیده نوین,,14004406481,,10320217477
,0.333333333,کیمیا ورزان مهر غرب,,14003878791,,10101488053
,1,مبتکران آرمان مشهد,,14009513020,,14008936134
,0.5,فناوران مالی پایدار راهبرد ارزش,,14008214162,,10320505085
,0.5,توسعه انرژی طلوع خلیج فارس,,14007655030,,10320286254
,0.5,ارزش آفرینان شفق,,14009274224,,10320286254
,1,آریان نگین کیش,,10861570710,,10101997560
,1,آریان نگین ارگ,,14003834314,,10101997560
,0.25,گسترش انفورماتیک ایران,,10101266309,گروه سرمایه گذاری توسعه صنعتی ایران,10101702561
,1,توسعه بازار کالا تند مصرف ایرانیان پیشرو,,14006365011,گروه سرمایه گذاری توسعه صنعتی ایران,10101702561
,0.333333333,جسورانه فیروزه,,14009208133,گروه سرمایه گذاری توسعه صنعتی ایران,10101702561
,1,پارت پلاستیک خراسان,,10860055402,,10320671100
,0.333333333,پخش وتوزیع ویتانا,,10102531168,صنایع غذایی شهدین گام,10102256692
,0.333333333,مشتری مدار ایرانیان,,14009699791,صنایع غذایی شهدین گام,10102256692
,1,آینده سازان مهر سپند,,14010172788,,14007022946
,0.333333333,تامین خدمات سیستمهای کاربردی کاسپین,,10102563786,تجارت الکترونیک پارسیان,10101850423
,0.5,توسعه ساختمانی پارسیان,,10102837236,تجارت الکترونیک پارسیان,10101850423
,0.5,گسترش تجارت الکترونیکی کالای کیش,,14005820452,تجارت الکترونیک پارسیان,10101850423
,0.333333333,محصولات غذایی غنچه پرور,,10101347991,توسعه تجارت شهدین گام,14005809700
,1,خدمات مسافرت هوایی و جهانگردی آدونیس سیر ایرانیان,,10630189265,,10103305536
,0.25,استحصال مواد معدنی تخت سلیمان,,14003663747,,10862043289
,0.5,توسعه ارتباطات آتریسا,,10103892006,نو آوری ستاره پارسیان,10102911447
,1,مدیریت سرمایه مایا,,14006954033,نو آوری ستاره پارسیان,10102911447
,0.166666667,پترو شیمی همت,,14006653899,خدمات مدیریت هامون سپاهان,10320763050
,1,توسعه صنعت وتجارت هفت ستاره,,14003535071,پیشگامان توسعه رادمان پارسیان,14007860090
,1,تجارتخانه غفران نیا وشرکا,,14010047972,پیشگامان توسعه رادمان پارسیان,14007860090
,1,تولیدی داتیس ماندگار,,14009417353,,10320432533
,0.333333333,تولیدی سیم و کابل تبریز سیمکات,,10100651289,سرمایه گذاری توسعه صنعت کوثر صبا,10101012504
,0.333333333,صنایع غذایی نماد کوثر,,10100932693,سرمایه گذاری توسعه صنعت کوثر صبا,10101012504
,0.25,لیزینگ توسعه صنعت و تجارت توس,,10320135784,,14006243544
,0.333333333,گسترش انرژی ملل,,14007140954,,14006243544
,0.2,گسترش انرژی نو آتیه,,14004364894,توسعه صنعت و معدن نو اندیشان,10320259745
,0.5,آوای بازی سازان پردیس,,14005619584,اسپرلوس همراهان هوشمند,14006684762
,1,خودرو پردازش هوشمند,,14009075182,اسپرلوس همراهان هوشمند,14006684762
,1,تولید و فرآوری محصولات قیری دانا پاسارگاد خاوران,,10360041184,,10102472141
,0.5,چیکا نوش ثمین,,14009222671,آروین تجارت ثمین,14007659701
,0.5,گسترش توسعه گری پردیس,,10320895596,نو اندیشان کشت و صنعت تدبیر,10320896582
,0.333333333,طراحی ومهندسی قطعات کرمان خودرو,,10630058678,صنایع خودرو سازی کرمان,10630022080
,1,صنایع غذایی کفوت بم,,10630064820,صنایع خودرو سازی کرمان,10630022080
,1,مجموعه خودرو مهر,,1.01025E+11,,10102407465
,0.5,اتحادیه تخصصی شرکت های تعاونی امور زیر بنایی پیشگامان,,10320811524,پست پیشگامان بادپا,10840430467
,0.5,مولد نیروگاهی گوهر سیرجان,,14010187086,مدیریت انرژی امید تابان هور,10320688781
,0.5,غدیر انرژی فاتا,,14006072525,,10320660538
,0.333333333,زغالسنگ کرمان,,10630101335,بین المللی فولاد تجارت دالاهو,10320691815
,0.5,اعتبار سنجی ارزش آفرین اعتماد,,14007757102,پردازش اطلاعات مالی پارت,10320874334
,0.5,تولیدی مواد شیمیایی و فرآورده های رنگ نگین بم,,10630057546,کرمان موتور,10101551974
,1,فرهیختگان کشتیرانی ارمغان سبز منطقه آزاد انزلی,,14006726666,,10980194380
,0.333333333,کشتیرانی مازندران,,10102683990,,10980192642
,0.333333333,خطوط کشتیرانی راه شیری کیش,,10980178750,,10980192642
,0.2,تولیدی و صنعتی ایران ابزار,,10100345008,پیوند تجارت آتیه ایرانیان,14005291651
,0.333333333,خدمات مسافرت هوایی و جهانگردی و زیارتی پرسپولیس,,10100352145,پیوند تجارت آتیه ایرانیان,14005291651
,0.5,تمیشان,,10100582370,پیوند تجارت آتیه ایرانیان,14005291651
,0.5,ونک پارک,,10100660109,پیوند تجارت آتیه ایرانیان,14005291651
,0.25,حفاری و اکتشاف انرژی گستر پارس,,10100862988,پیوند تجارت آتیه ایرانیان,14005291651
,0.25,عمران و مسکن ایران,,10260319055,پیوند تجارت آتیه ایرانیان,14005291651
,0.5,سینمایی نور تابان,,10320642906,پیوند تجارت آتیه ایرانیان,14005291651
,0.2,نساجی حجاب شهرکرد,,10340048630,پیوند تجارت آتیه ایرانیان,14005291651
,0.25,تولیدی کشاورزی دامپروری ران,,10760065410,پیوند تجارت آتیه ایرانیان,14005291651
,0.166666667,کشاورزی و دامپروری نگین فام خوزستان,,10860706477,پیوند تجارت آتیه ایرانیان,14005291651
,0.25,دامپروری وکشاورزی شیر و دام کنگاور,,10861713776,پیوند تجارت آتیه ایرانیان,14005291651
,0.142857143,زراعی دشت ناز,,10861815508,پیوند تجارت آتیه ایرانیان,14005291651
,0.333333333,انرژی گستران پلی اکریل,,10260481990,,10260280831
,0.5,بازرگانی نوین کاسپین آتیه صبا,,14005062641,,14004760805
,1,مدیریت ثروت هوشمند بلوط,,14009391060,مدیریت ارزش آفرینان آویژه,10320689535
,0.5,سیمان مند دشتی,,10320037040,,10861678539
,1,کانی فرآوران زمان,,14004322043,,10861678539
,0.166666667,گروه مهندسی نظر پردازان اکسیر,,10320903114,مسیر ابریشم نوین,10102309836
,0.2,پیشرو تجارت پلیمر,,14000163905,مسیر ابریشم نوین,10102309836
,1,فناوری اطلاعات سارینا,,14003516225,,10102320058
,1,رزمندگان خراسان,,10380243656,,10380073205
,0.5,مدیریت تولید برق منتظر قایم,,10100189687,پایاپای ملی,10101788578
,0.5,توسعه برق و انرژی خورشیدی کیمیا,,10320251125,پایاپای ملی,10101788578
,0.5,تولید و توسعه ایستگاهی نیرو پارسه,,10320630080,پایاپای ملی,10101788578
,0.5,سورین داده خوارزمی,,14010486640,پایاپای ملی,10101788578
,0.5,فارماشیمی,,10100369224,,10102023845
,0.5,نسوز اکباتان سپاهان,,14004381259,فرآوری ذغال سنگ پروده طبس,10260377008
,0.333333333,توسعه ساختمانی سامان,,10103421202,باز آفرین ابهر نیکو,14007027064
,0.5,گسترش توسعه فناوری افق,,14010053137,گروه مدیریت صنعت خرده فروشی کوروش,14004651370
,1,سامانه های یکپارچه تعاملات الکترونیکی دانا,,14004540628,,10101635498
,1,سامانه سفر هوشمند امن به پرداز,,14010159240,,10101635498
,0.333333333,گونی بافی خوشبافت سمنان,,10480042482,,10380015822
,0.5,تولید اتوبوس برقی پارسان,,14009404867,,14005258742
,0.166666667,خدمات مالی وحقوقی راهبر ایرانیان,,10103914669,تامین سرمایه نوین,10103584900
,0.5,افق گلستان خاورمیانه,,14009472662,,14005274047
,1,آرینا ابراج نوین,,14009984597,,14005274047
,0.333333333,توسعه خدمات دریایی و بندری بتاء,,10320695268,رشد پایدار ایرانیان,10320642210
,0.333333333,توسعه ابنیه حافظ,,10320770130,توسعه صنعتی آرین,14005432147
,0.333333333,نورد فولاد زرین شهرکرد,,14009896033,,10860449124
,0.5,راستین سرمایه افق,,14009856717,,14009250859
,0.5,طراحی و ساخت قطعات صنایع ایران,,10861433645,بهمن موتور,10102384652
,0.25,صبای تجارت توسعه آژند,,10320491301,سینا تجارت بامداد البرز,10320491295
,0.25,راهکار اندیش فروزان البرز,,14007663388,سینا تجارت بامداد البرز,10320491295
,0.142857143,نگین افق نیایش,,14003694319,الماس شهراد شرق,10320878492
,0.333333333,صنایع آهن و فولاد سرمد ابرکوه,,10320859743,تجلی توسعه معادن و فلزات,10320826260
,0.5,گلرنگ موتور اروند,,14006090482,,10102560555
,0.5,بازرگانی مهر مینای کیش,,10980168055,واسپاری آباد مسکن,10104093740
,0.333333333,توسعه معادن فلات زرین کیمیا,,14008622901,ذوب گران رنگین فلز,10460113711
,0.2,سرمایه گذاری پارس ایمن سهم,,10102822786,کاوندگان قشم,10861504332
,1,پویا سهم آسیا,,10380448366,توسعه صنعتی آرین,14005432147
,0.333333333,توسعه خدمات دریایی و بندری بتاء,,10320695268,سیما مارین بندر عباس,10102196812
,0.2,مرکز مالی ایران,,10103648783,,10320798438
,0.333333333,سیمرغ آهنین ایرانیان,,10320255756,نوین گامان آتی همراه,14007843343
,1,بهین طعم گلستان ایرانیان,,14010158839,,14004932504
,1,پتروشیمی ویستا انرژی ارغوان,,14006847035,,10103442236
,0.333333333,پدیده شیمی نیلی,,10102080757,گروه سرمایه گذاری کوروش,10103739427
,0.5,پخش پدیده پایدار,,10103745301,گروه سرمایه گذاری کوروش,10103739427
,1,گسترش گل نوش هستی,,10320516612,گروه سرمایه گذاری کوروش,10103739427
,0.25,مارینا پخش هستی,,14004711818,گروه سرمایه گذاری کوروش,10103739427
,0.333333333,ماستر پخش هستی,,14004838444,گروه سرمایه گذاری کوروش,10103739427
,0.333333333,گسترش مهندسی فن آوران آوین,,14005541848,گروه سرمایه گذاری کوروش,10103739427
,0.5,جویا بهنود,,14007485728,گروه سرمایه گذاری کوروش,10103739427
,1,دام و طیور کوروش,,14008564485,گروه سرمایه گذاری کوروش,10103739427
,0.333333333,گسترش هستی الکتریک تارا,,14009220076,گروه سرمایه گذاری کوروش,10103739427
,0.5,گسترش پسته کوروش,,14009266640,گروه سرمایه گذاری کوروش,10103739427
,0.5,گسترش صنایع بسته بندی هستی,,14009928082,گروه سرمایه گذاری کوروش,10103739427
,1,فاوا فناوری افق,,14010245502,گروه سرمایه گذاری کوروش,10103739427
,0.5,تأمین اندیش پارس,,10103814394,گروه مالی پارسیان,14004046372
,0.333333333,عمران سازه باربد,,10780057391,کاوندگان قشم,10861504332
,0.333333333,یاقوت کوه پنج خانسرخ,,10862070032,کاوندگان قشم,10861504332
,0.2,سرمایه گذاری پارس ایمن سهم,,10102822786,تابان کیش,10861394189
,0.2,تدبیر خودرو امید,,10320826289,تابان کیش,10861394189
,0.333333333,لذت خوش زندگی میکاییل,,14007284520,تابان کیش,10861394189
,0.2,معدنی پویندگان سرب و روی مرکزی,,14009601128,,10861394307
,0.166666667,آتیه معدن زاگرس امیر,,14009881467,کاوان کیش,10861394252
,0.333333333,سیمرغ آهنین ایرانیان,,10320255756,توسعه تجارت صبا منطقه آزاد انزلی,14004076849
,1,توسعه کسب و کارهای نیوساد واپایش تک,,14007036389,گروه توسعه مالی فیروزه,14005496298
,0.5,صنایع معدنی نوظهور شاهرود,,10480079138,,10102906939
,1,گروه صنایع فولاد صبح پارسیان,,14005395554,گروه مالی پارسیان,14004046372
,1,مهر گستران سیمرغ زیاران,,14005446660,,10100272401
,1,تکساز تابلو بشل,,10103930928,,10101280053
,0.5,توسعه نوین آب مپنا,,14009426100,,10101280053
,0.333333333,گروه توسعه صنعتی خودرو سازی زر,,14010130049,صنعتی زر ماکارون,10100047773
,1,شبکه گستر فن آوا,,10102534249,,10102411479
,1,داده سامانه فن آوا,,10102534268,,10102411479
,1,پویشگران همواره اطلاعات,,10102662553,,10102411479
,0.5,توسعه سیاحان سرزمین ایرانیان,,10103347502,هولار جی,10103732760
,1,سنگین صنعت کوهپایه,,10861677221,,10260246993
,0.5,مشاور سرمایه گذاری هدف حافظ,,10320820528,گروه مالی داتام,10320199217
,0.5,,,14006430628,گروه مالی داتام,10320199217
,0.5,سابین تجارت آریا,,14006657115,گروه مالی داتام,10320199217
,1,,,14006761883,گروه مالی داتام,10320199217
,0.5,بهار دانش نیکو تراز,,14008169938,گروه مالی داتام,10320199217
,0.333333333,سرمایه گذاری مهراقتصاد ایرانیان,,10101471388,,10320821816
,0.333333333,کشت وصنعت گلبرگ بهاران,,10102586210,صنعت غذایی کورش,10320554400
,0.5,کشت و صنعت برنج کوروش,,14006821180,صنعت غذایی کورش,10320554400
,0.333333333,لیزینگ گسترش سرمایه گذاری ملی,,10102437780,سرمایه گذاری مدیریت سرمایه مدار,10100401610
,0.333333333,صنایع غذایی مینو کاسپین,,14008960016,صنعتی پارس مینو,10100320247
,1,تجارت بین الملل تدبیر سبز,,14008229668,,14006516790
,0.25,فناوری و پژوهش سهند آهن و فولاد خاورمیانه,,14006755008,,10102906939
,0.333333333,توسعه بازرگانی ایرانیان نوآور,,14004658761,ویرا ویژ ن کیش,14007025136
,0.25,هیوا دژ روشنا,,14006336004,ویرا ویژ ن کیش,14007025136
,0.333333333,عمران خشت پیشگام,,14006427138,ویرا ویژ ن کیش,14007025136
,0.333333333,آرسیس دژ سعادت,,14006470455,ویرا ویژ ن کیش,14007025136
,1,تامین انرژی برق ایرانیان تابان,,14005837380,,14003705256
,0.5,واسپاری حکمت ایرانیان,,14006069491,,14003705256
,0.5,کشت وصنعت و دامپروری مغان,,10860486094,,10200042463
,0.333333333,تصفیه روغن خوراکی زر,,14007603207,صنعتی آرد زر,10101487029
,1,تولیدی پلیمرهای صنعتی پولیکا نوین,,10860142678,پترو شیمی غدیر,10101984431
,1,صنایع گلدیران مدیا,,14009353503,,14009723577
,0.25,پالایش گاز بیدبلند خلیج فارس,,10320393117,فجر انرژی خلیج فارس,10860730192
,0.25,گروه بازرگانی در شاهین تبریز,,10200225990,اطلس جامه آتا,10103971469
,0.333333333,حمل و نقل جاده ای بین شهری کالای مازند ترابر نکا,,10760091050,سیمان مازندران,10100665220
,1,توسعه فولاد آلیاژی ایرانیان,,10840451448,فولاد آلیاژی ایران,10840064590
,1,گسترش تجارت فولاد آلیاژی ایرانیان,,14006005550,فولاد آلیاژی ایران,10840064590
,0.333333333,عصر امین کار آفرین,,10103369142,کارگزاری بانک کارآفرین,10240089809
,0.333333333,خدمات زمینی فرودگاهی آرمان تبریز,,10200391181,توسعه مهر آتا,10103971420
,0.5,کشت و صنعت سرو اندیشان توسعه شرق,,10380234141,,10530173323
,1,توسعه کشاورزی میثاق پایدار شمال,,10980088894,,10530173323
,1,سفیدکلاه,,10101003140,,10100483583
,1,توسعه تجارت الکترونیک گلستان,,14004796517,,10100483583
,1,توسعه ساختمانی راشن,,10320290287,توسعه ساختمانی سلین,10103757175
,0.5,هخا تالان,,14009863440,توسعه ساختمانی سلین,10103757175
,1,خدماتی شهرک صنعتی بینالود,,14005067650,,10380571832
,1,هوش جامع فناور,,14007233467,آوای همراه هوشمند هزاردستان,14003825422
,0.5,نقشه پردازان ارتباطات نوین,,14008378364,آوای همراه هوشمند هزاردستان,14003825422
,1,فناوران نمایش پویا,,14010217422,آوای همراه هوشمند هزاردستان,14003825422
,1,کیمیا لذیذ کاسپین,,14010153528,توسعه نوآوران آپادانا,10103399243
,0.333333333,پدیده شیمی نیلی,,10102080757,گلرنگ پخش,10102095853
,1,ایستون گوهر صبا,,10103702786,گلرنگ پخش,10102095853
,1,گلرنگ پخش تبریز,,10200328794,گلرنگ پخش,10102095853
,0.333333333,گسترش صنایع بسته بندی کوروش,,10320516608,گلرنگ پخش,10102095853
,1,گلرنگ پخش هرمزگان,,10800132874,گلرنگ پخش,10102095853
,0.5,کشت و صنعت سرو اندیشان توسعه شرق,,10380234141,کشت و صنعت بازوی کشاورز,10862052793
,0.5,توسعه سیاحان سرزمین ایرانیان,,10103347502,,14006374997
,0.25,سرمایه گذاری نواندیشان کرمان,,10861186409,,10630108711
,0.5,مهندسی معدنی نوآوران مس تهران,,10861913973,,10630108711
,0.166666667,توسعه تجارت سیمای نوین,,10320614505,تجارت اندیشه فروزان,14006526509
,0.25,راهکار اندیش فروزان البرز,,14007663388,تجارت اندیشه فروزان,14006526509
,0.166666667,بام راه عرشیا,,14005446749,رانش محرک,10103566672
,1,تولیدی آمیزه های پلیمری ابهر,,10862031244,,10861406488
,1,آرد تجارت,,10101155706,گروه صنعتی سپهر آرمان,10101961313
,1,گروه مواد غذایی قاصدک سپید آرمان,,10103641432,گروه صنعتی سپهر آرمان,10101961313
,1,فروشگاه های زنجیره ای سپهر آرمان,,14010074160,گروه صنعتی سپهر آرمان,10101961313
,1,توسعه سرمایه فولادی اهورا سپیدار,,14010328798,,10861613541
,0.5,ستاره ریل طلایی,,14007344040,صنعتی سمولینای زر,10980098276
,0.333333333,فیبر بابلسر,,10760056396,محصولات کاغذی لطیف,10101016677
,0.142857143,نگین افق نیایش,,14003694319,اهورا نیک کیش,14004428030
,0.333333333,آسا دژ مهدیس,,14006336095,اهورا نیک کیش,14004428030
,0.5,یاران تخت سلیمان,,10980009000,پویا زرکان آق دره,10100250643
,1,مهد تجارت گستران عطار,,10320879421,,14007928383
,1,مجتمع سیاحتی تفریحی امیرکبیر,,10780047520,,10101310501
,0.5,پالایشگاه ستاره سبز سیراف,,10320606842,خدمات مدیریت هامون سپاهان,10320763050
,1,پتروشیمی ستاره پارسیان,,14009359338,خدمات مدیریت هامون سپاهان,10320763050
,0.25,تجارت صنعت پتروشیمی خلیج فارس,,14005130131,,10860726096
,1,گسترش صنعت سازه آذر,,10980008315,پیشگامان توسعه رادمان پارسیان,14007860090
,0.333333333,پیشگامان کشاورزی و صنعت کوثر دنا,,10100372294,سرمایه گذاری توسعه صنعت کوثر صبا,10101012504
,0.5,مجتمع کشت صنعت کشاورزی پیشگامان کاسپین کوثر,,10100700740,سرمایه گذاری توسعه صنعت کوثر صبا,10101012504
,0.333333333,تولیدی هادی برق,,10100934701,سرمایه گذاری توسعه صنعت کوثر صبا,10101012504
,0.5,تولید لوازم مخابراتی و ارتباطات رایانه ای کوثر,,10101008275,سرمایه گذاری توسعه صنعت کوثر صبا,10101012504
,0.5,خودروسازان راین,,10102426556,,10320170526
,1,یگانه اندیش صنعت,,10103510163,,10320170526
,1,شیمیایی پارس زئولایت,,10101479220,,10102399005
,0.5,سرمایه گذاری اقتصاد کارآمد گلستان,,10700156025,,10700150184
,0.166666667,پویا زر ساز,,10101937660,کوشش آذین قشم,10861503629
,0.25,استحصال مواد معدنی تخت سلیمان,,14003663747,کوشش آذین قشم,10861503629
,0.5,راه آسفالت ماشین تکین,,10101058341,سرمایه گذاری گلومینکو قشم,10861394039
,0.333333333,مهسان روی دلیجان,,10780018789,سرمایه گذاری گلومینکو قشم,10861394039
,0.333333333,پارس اکسید,,10860955389,سرمایه گذاری گلومینکو قشم,10861394039
,0.333333333,عمارت گستران میکاییل,,10980271989,سرمایه گذاری گلومینکو قشم,10861394039
,0.333333333,زمین کاوان جام جم پارسیان,,14009768814,سرمایه گذاری گلومینکو قشم,10861394039
,0.5,زمین کاوان مس نهبندان,,14010452944,سرمایه گذاری گلومینکو قشم,10861394039
,0.5,تریتا داروی هزاره سوم,,10460124681,مسکن سازان بهشت پویا,10103916618
,1,سرمایه گستر ارغوان,,14006289985,مسکن سازان بهشت پویا,10103916618
,0.333333333,سازه بلندان مانا,,10380468291,,10380380610
,0.25,آشیان سازان کیهان,,14005963012,اشراق ایمن مهرگان,10104038693
,0.5,آرین سیستم پرداز,,10102608663,پدیده شیمی پایدار,10102924142
,0.5,پخش پدیده نوین,,14004611241,پدیده شیمی پایدار,10102924142
,0.333333333,معدنی و صنعتی فولاد سنگ مبارکه اصفهان,,10260064624,فولاد هرمزگان جنوب,10800154024
,0.333333333,تأمین و توسعه زیر ساخت خلیج فارس,,14009545459,فولاد هرمزگان جنوب,10800154024
,1,الیاف گلریز قم,,10860991535,سرمایه گذاری اهتمام ایرانیان,10320498462
,1,ارزش آفرین امید ایرانیان,,14009242010,سرمایه گذاری اهتمام ایرانیان,10320498462
,1,سرمایه گذاری صنعتی اهتمام ایرانیان,,14009475061,سرمایه گذاری اهتمام ایرانیان,10320498462
,0.333333333,بین المللی خدمات مسافرتی و جهانگردی تامین,,10101505640,,10102345660
,0.142857143,نگین افق نیایش,,14003694319,عمرانی سرمایه گذاری ایران,10103408077
,0.333333333,مشاور مدیریت وخدمات ماشینی تامین,,10101336280,سرمایه گذاری خانه سازی ایران,10861666950
,0.5,مهندسان مشاورخانه سازی ایران,,10102195919,سرمایه گذاری خانه سازی ایران,10861666950
,0.5,خدماتی شهرک صنعتی اشتهارد,,14003931890,,10320217477
,0.5,پخش پدیده نوین,,14004611241,,10320217477
,0.5,صنایع بهداشتی پایدار,,14009509245,,10320217477
,1,معدن فرآوران کویر سروش,,14009609085,,14009065460
,1,نشانی سرزمین هیچستان,,14007692021,اسپرلوس همراهان هوشمند,14006684762
,0.2,پرسی ایران گاز,,10100294153,,10102472141
,1,بامداد تجارت فرزین,,14009856867,,14009250859
,1,توسعه قوای محرکه تیوان,,14005574202,بهمن موتور,10102384652
,1,گروه توسعه اقتصادی رایا,,14009150375,توسعه صنعت کیمیا زر,14006430670
,0.333333333,پارس زیگورات زعفرانیه,,10320527753,سینا تجارت بامداد البرز,10320491295
,0.333333333,پخش وتوزیع ویتانا,,10102531168,ویتانا,10100304130
,0.333333333,گسترش هستی الکتریک تارا,,14009220076,,10102560555
,1,کارگزاری فارابی,,10101474722,,10102743469
,1,مدیریت سرمایه برسام,,14010056130,گروه مالی دانایان,10102927198
,0.333333333,سینا گستر زرین,,10100476562,کاوندگان قشم,10861504332
,0.166666667,پویا زر ساز,,10101937660,کاوندگان قشم,10861504332
