Shareholder,Percent,Company,shareholder_id,company_national_id,shareholder_rasmio,shareholder_national_id
شركت صادرفر-سهامي خاص-,0.1623,پتروشيمي زاگرس,42717,10101912174,صادرفر,10101393169
شركت صنعت مرواريدارم-سهامي خاص-,0.0197,پتروشيمي زاگرس,48172,10101912174,صنعت مروارید ارم,14007161399
موسسه ميثاق رزم آوران,0.0628,شركت عمران و سازندگي قزوين,44970,10861480172,میثاق رزم آوران,10980026707
شركت زمردبناي قزوين-بامسئوليت محدود-,0.035,شركت عمران و سازندگي قزوين,44972,10861480172,زمرد بنای قزوین,10861423349
شركت فولادالبرزتاكستان-سهامي خاص-,0.0229,شركت عمران و سازندگي قزوين,44969,10861480172,مسکن فولاد البرز تاکستان,10862034080
سازمان همياري شهرداري هاي استان قزوين,0.019,شركت عمران و سازندگي قزوين,44971,10861480172,سازمان همیاری شهرداریهای استان قزوین,14000118166
شركت خدمات وتداركات رهام تهران-بامسئوليت محدو,0.01,شركت عمران و سازندگي قزوين,44981,10861480172,خدمات وتدارکات رهام تهران,10101505407
شركت سازه گسترسايپاسهامي خاص,0.3243,رادياتور ايران‌,405,10102636076,مهندسی و مشاوره سازه گستر سایپا,10101017663
شركت سايپا,0.1827,رادياتور ايران‌,406,10102636076,گروه سرمایه گذاری سایپا,10100419821
شركت مديريت توسعه سرمايه گروه پتروشيمي ايراني,0.0203,رادياتور ايران‌,42530,10102636076,سرمایه گذاری مدیریت توسعه سرمایه گروه پتروشیمی ایرانیان,10320198960
شركت سبدگردان آرمان اقتصاد-سهامي خاص-,0.209,رهشاد سپاهان (سهامي عام,62576,10260323109,سبد گردان آرمان اقتصاد,14003739253
شركت سرمايه گذاري آرمان نفيس پارسيان-بامسئولي,0.1858,رهشاد سپاهان (سهامي عام,21961,10260323109,سرمایه گذاری آرمان نفیس پارسیان,10320640125
شركت رساسازه پي كاوان مهام-سهامي خاص-,0.0732,رهشاد سپاهان (سهامي عام,60785,10260323109,رسا سازه پی کاوان مهام,14007707492
BFMصندوق.س.ا.بازارگرداني اتحادبازارسرمايه,0.0153,رهشاد سپاهان (سهامي عام,71143,10260323109,صندوق سرمایه گذاری اختصاصی بازارگردانی اتحاد بازار سرمایه,10000000056
شركت سرمايه گذاري داروئي تامين-سهامي عام-,0.6434,دارويي ره آورد تامين,48269,10102745549,سرمایه گذاری دارویی تامین,10102543204
صندوق سرمايه گذاري آسمان آرماني سهام,0.0188,دارويي ره آورد تامين,22617,10102745549,صندوق سرمایه گذاری آسمان آرمانی سهام,14003725635
BFMصندوق سرمايه گذاري ا.ب.آواي زاگرس,0.0355,ليزينگ رازي,71275,10102772290,صندوق سرمایه گذاری اختصاصی بازارگردانی آواری زاگرس,10000000019
شركت بازتاب سهام توس-سهامي خاص-,0.4262,فروشگاه هاي زنجيره اي رفاه,45502,10101564023,بازتاب سهام توس,10380315290
شركت سپهرنويدآفرين-سهامي خاص-,0.1956,فروشگاه هاي زنجيره اي رفاه,45062,10101564023,سپهر نوید آفرین,10102923992
شهرداري تهران,0.0621,فروشگاه هاي زنجيره اي رفاه,45063,10101564023,شهرداری تهران,14003187260
شهرداري اصفهان,0.0264,فروشگاه هاي زنجيره اي رفاه,45064,10101564023,شهرداری اصفهان,14000277232
شهرداري اهواز,0.0181,فروشگاه هاي زنجيره اي رفاه,45065,10101564023,شهرداري اهواز,14000167358
شركت سهامي بيمه ايران-سهامي خاص-,0.0155,فروشگاه هاي زنجيره اي رفاه,44580,10101564023,سهامی بیمه ایران,10103858742
شركت سازمان ملي زمين ومسكن-سهامي خاص-,0.0152,فروشگاه هاي زنجيره اي رفاه,45066,10101564023,سازمان ملی زمین و مسکن,10103862678
شركت آتيه فروزسبحان-سهامي خاص-,0.0129,فروشگاه هاي زنجيره اي رفاه,45960,10101564023,آتیه فروز سبحان,10320323630
شهرداري اردبيل,0.0115,فروشگاه هاي زنجيره اي رفاه,45068,10101564023,شهرداري اردبيل,14002706057
شركت توليدي توزيعي سرمايه گذاران مهرانديشان رف,0.0114,فروشگاه هاي زنجيره اي رفاه,45069,10101564023,تولیدی توزیعی سرمایه گذاران مهر اندیشان رفاه,10320131299
شهرداري تبريز,0.0111,فروشگاه هاي زنجيره اي رفاه,45060,10101564023,شهرداري تبريز,14000303350
شركت گروه سرمايه گذاري سايپا-سهامي عام-,0.3831,سرمايه‌گذاري‌ رنا(هلدينگ‌,50721,10100727160,گروه سرمایه گذاری سایپا,10100419821
شركت گروه سرمايه گذاري كاركنان سايپا-سهامي خاص,0.159,سرمايه‌گذاري‌ رنا(هلدينگ‌,19690,10100727160,گروه سرمایه گذاری کارکنان سایپا,10103511827
شركت.س.صندوق بازنشستگي كشوري-سهامي عام-,0.076,سرمايه‌گذاري‌ رنا(هلدينگ‌,46034,10100727160,سرمایه گذاری صندوق بازنشستگی کشوری,10101154437
شركت سرمايه گذاري آتيه صبا-سهامي خاص-,0.0708,سرمايه‌گذاري‌ رنا(هلدينگ‌,788,10100727160,سرمایه گذاری آتیه صبا,10103137408
صندوق سرمايه گذاري مشترك ارزش كاوان آينده,0.0124,سرمايه‌گذاري‌ رنا(هلدينگ‌,22398,10100727160,مشترک ارزش کاوان آینده,14004107956
شركت ايران ترانسفو-سهامي عام-,0.9999,ايران ترانسفو ري,264,10102510120,ایران ترانسفو,10100433825
شركت ريل پردازنوآفرين-سهامي خاص-,0.5054,ريل گردش ايرانيان,51413,14009837187,ریل پرداز نو آفرین,10103357053
شركت نوين گامان آتي همراه-سهامي خاص-,0.1026,ريل گردش ايرانيان,70438,14009837187,نوین گامان آتی همراه,14007843343
شركت تدبيرروشن تجارت منطقه آزادانزلي-س.خ-,0.0796,ريل گردش ايرانيان,51235,14009837187,تدبیر روشن تجارت منطقه آزاد انزلی,14004076815
شركت توسعه تجارت صبامنطقه آزادانزلي-سهامي خاص,0.0139,ريل گردش ايرانيان,69819,14009837187,توسعه تجارت صبا منطقه آزاد انزلی,14004076849
شركت تجارت وتوسعه مهرآفرينان سرآمد-سهامي خاص-,0.0135,ريل گردش ايرانيان,8227,14009837187,تجارت و توسعه مهرآفرینان سرآمد,10320634937
BFMصندوق سرمايه گذاري.ا.بازارگرداني پرگار,0.0131,ريل گردش ايرانيان,70874,14009837187,صندوق سرمایه گذاری اختصاصی بازارگردانی پرگار,10000000048
شركت گروه بهمن-سهامي عام-,0.2774,صنايع‌ريخته‌گري‌ايران‌,641,10100690330,گروه بهمن,10100231402
شركت كيامهستان-سهامي عام-,0.0543,صنايع‌ريخته‌گري‌ايران‌,17201,10100690330,کیا مهستان,10103138768
شركت سرمايه گذاري آوين-سهامي عام-,0.0542,صنايع‌ريخته‌گري‌ايران‌,418,10100690330,سرمایه گذاری آوین,10102685249
شركت سرمايه گذاري ارزش آفرينان-سهامي عام-,0.0368,صنايع‌ريخته‌گري‌ايران‌,997,10100690330,سرمایه گذاری ارزش آفرینان,10102500883
شركت توليدموتورهاي ديزل ايران-سهامي خاص-,0.0357,صنايع‌ريخته‌گري‌ايران‌,41782,10100690330,تولید موتورهای دیزل ایران,10200048868
BFMصندوق سرمايه گذاري.ا.بازارگرداني بهمن گست,0.0311,صنايع‌ريخته‌گري‌ايران‌,42046,10100690330,صندوق سرمایه گذاری اختصاصی بازارگردانی بهمن گست,10000000046
شركت بازرگاني سروش بهمن-سهامي خاص-,0.0309,صنايع‌ريخته‌گري‌ايران‌,46200,10100690330,بازرگانی سروش بهمن,10102276328
شركت بازرگاني عصربهمن,0.0237,صنايع‌ريخته‌گري‌ايران‌,279,10100690330,بازرگانی عصر بهمن,10101997272
شركت سرمايه گذاري پوياهمگام-سهامي عام-,0.0237,صنايع‌ريخته‌گري‌ايران‌,444,10100690330,سرمایه گذاری پویا همگام,10102699874
شركت سرمايه گذاري مانانوين-سهامي عام-,0.0162,صنايع‌ريخته‌گري‌ايران‌,41684,10100690330,سرمایه گذاری مانا نوین,10102803205
شركت دادوستدآريا-سهامي عام-,0.0136,صنايع‌ريخته‌گري‌ايران‌,384,10100690330,دادوستداریا,10102466554
شركت پوياگسترخراسان-سهامي خاص-,0.502,رينگ‌سازي‌مشهد,48261,10380279028,پویا گستر خراسان,10380278300
سازمان تامين اجتماعي,0.1606,بانك رفاه كارگران,99,10100334245,سازمان تامین اجتماعی,14000261665
شركت كاروتامين-سهامي خاص-,0.0989,بانك رفاه كارگران,60663,10100334245,کار و تأمین,10100189989
شركت سرمايه گذاري خانه سازي ايران-سهامي خاص-,0.0989,بانك رفاه كارگران,60664,10100334245,سرمایه گذاری خانه سازی ایران,10861666950
شركت رفاه وگردشگري تامين-سهامي خاص-,0.0989,بانك رفاه كارگران,60623,10100334245,رفاه و گردشگری تامین,10102345660
شركت رفاه گسترتامين اجتماعي-سهامي خاص-,0.0989,بانك رفاه كارگران,60636,10100334245,رفاه گستر تامین اجتماعی,10101775376
شركت ميلادسلامت تامين اجتماعي-سهامي خاص-,0.0989,بانك رفاه كارگران,60655,10100334245,میلاد سلامت تامین اجتماعی,14005104429
موسسه املاك ومستغلات تامين اجتماعي,0.0989,بانك رفاه كارگران,60670,10100334245,مؤسسه املاک ومستغلات تامین اجتماعی,10100357802
موسسه حسابرسي تامين اجتماعي,0.0989,بانك رفاه كارگران,60662,10100334245,بانک مرکزی جمهوری اسلامی ایران,14002207985
موسسه فرهنگي وهنري آهنگ آتيه,0.0956,بانك رفاه كارگران,60642,10100334245,فرهنگی و هنری آهنگ آتیه,10100544392
شركت مشاورمديريت وخدمات ماشيني تامين-سهامي خا,0.0499,بانك رفاه كارگران,60627,10100334245,مشاور مدیریت وخدمات ماشینی تامین,10101336280
شركت تدبيرگران فناوري اطلاعات تجارت ايرانيان,0.3201,كارت اعتباري ايران كيش,76948,10861532334,واسط مالی شهریور پنجم,14009351102
بانك تجارت,0.1756,كارت اعتباري ايران كيش,49,10861532334,بانک تجارت,10100834460
شركت سرمايه گذاري خوارزمي-سهامي عام-,0.1594,كارت اعتباري ايران كيش,465,10861532334,سرمایه گذاری خوارزمی,10101750182
BFMصندوق سرمايه گذاري.ا.بازارگرداني تجارت اي,0.093,كارت اعتباري ايران كيش,41958,10861532334,اختصاصی بازارگردانی تجارت ایرانیان اعتماد,14005125296
بانك سپه,0.0905,كارت اعتباري ايران كيش,52,10861532334,بانک سپه,10862064732
شركت ايمان تجارت روشن,0.013,كارت اعتباري ايران كيش,22138,10861532334,ایمان تجارت روشن,10380357173
شركت سهامي بيمه ايران-سهامي خاص-,0.0121,كارت اعتباري ايران كيش,44580,10861532334,سهامی بیمه ایران,10103858742
شركت پاياپاي ملي-سهامي خاص-,0.0105,كارت اعتباري ايران كيش,50638,10861532334,پایاپای ملی,10101788578
شركت سرمايه گذاري خانه هاي بهترشرق-سهامي خاص-,0.3515,روغن‌ نباتي‌ ناب,464,10100614570,سرمايه گذاری خانه های بهتر شرق,10000000087
شركت گسترش سرمايه گذاري تك تار-سهاي خاص-,0.5005,توسعه‌ معادن‌ روي‌ ايران‌,652,10460063089,گسترش سرمایه گذاری تک تار,10103804463
شركت سرمايه گذاري انديشه محوران-سهامي خاص-,0.0353,توسعه‌ معادن‌ روي‌ ايران‌,431,10460063089,سرمایه گذاری اندیشه محوران,10460064120
شركت مديريت توسعه سرمايه گروه پتروشيمي ايراني,0.0223,توسعه‌ معادن‌ روي‌ ايران‌,42530,10460063089,سرمایه گذاری مدیریت توسعه سرمایه گروه پتروشیمی ایرانیان,10320198960
شركت سرمايه گذاري مدبران اقتصاد-سهامي خاص-,0.0187,توسعه‌ معادن‌ روي‌ ايران‌,42615,10460063089,سرمایه گذاری مدبران اقتصاد,10320354635
شركت گروه توسعه مالي مهرآيندگان-سهامي عام-,0.0137,توسعه‌ معادن‌ روي‌ ايران‌,21630,10460063089,گروه توسعه مالی مهر آیندگان,10101638604
شركت سرمايه گذاري توسعه توكا-سهامي خاص-,0.0136,توسعه‌ معادن‌ روي‌ ايران‌,456,10460063089,سرمایه گذاری توسعه توکا,10260439863
شركت سرمايه گذاري فرهنگيان-سهامي خاص-,0.0106,توسعه‌ معادن‌ روي‌ ايران‌,515,10460063089,سرمایه گذاری فرهنگیان,10101380313
شركت تجهيزات پزشكي ودارويي پوراطب-سهامي خاص-,0.3069,داروسازي‌ روزدارو,21325,10100373295,تجهیزات پزشکی و دارویی پورا طب,10102080134
شركت سرمايه گذاري داروئي پوراداروايرانيان-س خ,0.2648,داروسازي‌ روزدارو,43804,10100373295,سرمایه گذاری دارویی پورا دارو ایرانیان,14005636557
شركت آرمان فارمددارو-سهامي خاص-,0.0418,داروسازي‌ روزدارو,21409,10100373295,آرمان فارمد دارو,10103680463
شركت فوريتهاي داروئي سپاكودارو-سهامي خاص-,0.019,داروسازي‌ روزدارو,21342,10100373295,صنایع غذایی سپاکو ایرانیان,10103501155
BFMصندوق.س.ا.بازارگرداني تاك دانا,0.2317,ريل پرداز نو آفرين,69729,10103357053,صندوق سرمایه گذاری اختصاصی بازارگردانی توسعه تاک دانا,10000000060
شركت تدبيرروشن تجارت منطقه آزادانزلي-س.خ-,0.17,ريل پرداز نو آفرين,51235,10103357053,تدبیر روشن تجارت منطقه آزاد انزلی,14004076815
شركت ريل پروازتندرخاورميانه م.آزادانزلي-س.خ,0.0954,ريل پرداز نو آفرين,69820,10103357053,ریل پرواز تندر خاورمیانه منطقه آزاد انزلی,14004076794
شركت ارزش آفرينان فدك-سهامي خاص-,0.061,ريل پرداز نو آفرين,26482,10103357053,ارزش آفرینان فدک,14003698249
شركت توسعه تجارت صبامنطقه آزادانزلي-سهامي خاص,0.0495,ريل پرداز نو آفرين,69819,10103357053,توسعه تجارت صبا منطقه آزاد انزلی,14004076849
شركت گروه راهبردمبين كوثر-سهامي خاص-,0.0463,ريل پرداز نو آفرين,21855,10103357053,گروه راهبرد مبین کوثر,10320773020
صندوق سرمايه گذاري افرانمادپايدار,0.0239,ريل پرداز نو آفرين,69384,10103357053,صندوق سرمايه گذاري افرا نماد پايدار,10000000098
صندوق سرمايه گذاري مشترك انديشه فردا,0.0235,ريل پرداز نو آفرين,26486,10103357053,صندوق سرمایه گذاری مشترک اندیشه فردا,10320896530
صندوق سرمايه گذاري بادرآمدثابت كمند,0.0229,ريل پرداز نو آفرين,46074,10103357053,با درآمد ثابت کمند,14006847020
صندوق سرمايه گذاري ارزش آفرينان دي,0.0218,ريل پرداز نو آفرين,20874,10103357053,صندوق سرمایه گذاری ارزش آفرینان دی,10320658317
صندوق سرمايه گذاري مشترك افق كارگزاري بانك خاور,0.0186,ريل پرداز نو آفرين,41862,10103357053,مشترک افق کارگزاری بانک خاورمیانه,14004975980
صندوق سرمايه گذاري گسترش فرداي ايرانيان,0.0166,ريل پرداز نو آفرين,20904,10103357053,صندوق سرمایه گذاری گسترش فردای ایرانیان,10320665380
صندوق سرمايه گذاري مشترك يكم اكسيرفارابي,0.0154,ريل پرداز نو آفرين,50450,10103357053,صندوق سرمایه گذاری مشترک آسمان یکم,10320813657
صندوق سرمايه گذاري دوم اكسيرفارابي,0.0137,ريل پرداز نو آفرين,48117,10103357053,صندوق سرمايه گذاري دوم اكسير فارابي,14007243193
شركت گروه سرمايه گذاري تدبير-سهامي عام-,0.319,توليد و صادرات ريشمك,70677,10530010540,گروه سرمایه گذاری تدبیر,10101907666
شركت سرمايه گذاري پويا-سهامي عام-,0.0567,توليد و صادرات ريشمك,44289,10530010540,سرمایه گذاری پویا,10102588528
صندوق سرمايه گذاري اندوخته پايدارسپهر,0.0171,توليد و صادرات ريشمك,43193,10530010540,صندوق سرمایه گذاری اندوخته پایدار سپهر,10320866327
BFMصندوق سرمايه گذاري.ا.ب.تدبيرگران فردا,0.0147,توليد و صادرات ريشمك,46036,10530010540,اختصاصی بازارگردانی تدبیرگران فردا,14006793310
شركت ايراني توليداتومبيل-سايپا-,0.3178,ليزينگ رايان‌ سايپا,273,10101821298,ایرانی تولید اتومبیل سایپا,10100448712
شركت سايپا,0.1123,ليزينگ رايان‌ سايپا,406,10101821298,گروه سرمایه گذاری سایپا,10100419821
شركت سرمايه گذاري وتوسعه صنعتي نيوان ابتكارس.ع,0.0453,ليزينگ رايان‌ سايپا,42636,10101821298,سرمایه گذاری وتوسعه صنعتی نیوان ابتکار,10101852098
شركت توسعه طلوع تجارت خليج فارس-سهامي خاص-,0.3555,ريل سير كوثر,42937,10102564183,توسعه طلوع تجارت خلیج فارس,10320320224
PRXسبد-شرك68910--شرك21336-,0.0515,ريل سير كوثر,77387,10102564183,گروه مهدتاژ,10102399005
شركت راهبرسيرسمنگان-سهامي خاص-,0.0424,ريل سير كوثر,70378,10102564183,راهبر سیر سمنگان,10380513725
BFMصندوق سرمايه گذاري.ا.ب.يكم هامرز,0.0403,ريل سير كوثر,70065,10102564183,صندوق سرمایه گذاری اختصاصی بازارگردانی یکم هامرز,10000000047
صندوق سرمايه گذاري پاداش سرمايه بهگزين,0.0323,ريل سير كوثر,42528,10102564183,پاداش سرمایه بهگزین,14005459902
BFMصندوق.س.اختصاصي بازارگرداني تثبيت پاداش,0.0231,ريل سير كوثر,71459,10102564183,صندوق سرمایه گذاری اختصاصی بازارگردانی تثبیت پاداش,10000000062
شركت تراكتورسازي ايران-سهامي عام-,0.7896,ريخته‌گري‌ تراكتورسازي‌ ايران‌,7684,10200101095,تراکتور سازی ایران,10200044047
شركت مبين صنعت هرمس-سهامي خاص-,0.0208,ريخته‌گري‌ تراكتورسازي‌ ايران‌,60448,10200101095,مبین صنعت هرمس,14008765630
شركت صنايع پتروشيمي خليج فارس-سهامي عام-,0.7899,پتروشيمي اروند,22175,10860727560,صنایع پتروشیمی خلیج فارس,10101336301
شركت گروه پتروشيمي تابان فردا-سهامي عام بخش1,0.1166,پتروشيمي اروند,22198,10860727560,گروه پتروشیمی تابان فردا,10103804104
شركت گروه گسترش نفت وگازپارسيان-سهامي عام-,0.01,پتروشيمي اروند,42185,10860727560,گروه گسترش نفت و گاز پارسیان,10103389006
موسسه صندوق پس اندازكاركنان رسمي راه آهن جمهوري,0.9999,راه آهن حمل ونقل,46272,10101402621,صندوق پس انداز کارکنان رسمی راه آهن جمهوری اسلامی,10100350031
شركت تامين سرمايه نوين-سهامي عام-,0.2591,رايان هم افزا,51026,10102968790,تامین سرمایه نوین,10103584900
شركت تامين سرمايه سپهر-سهامي خاص-,0.2118,رايان هم افزا,21505,10102968790,تامین سرمایه سپهر,10320708990
شركت آدورامشاور-سهامي خاص-,0.1501,رايان هم افزا,60529,10102968790,شركت آدورا مشاور,10320553884
كارگزاري تدبيرگران فردا-سهامي خاص-,0.1473,رايان هم افزا,45858,10102968790,کارگزاری تدبیرگران فردا,10861464012
صندوق سرمايه گذاري اندوخته پايدارسپهر,0.0312,رايان هم افزا,43193,10102968790,صندوق سرمایه گذاری اندوخته پایدار سپهر,10320866327
BFMصندوق.س.ا.بازارگرداني اميدلوتوس پارسيان,0.0257,رايان هم افزا,42238,10102968790,صندوق سرمایه گذاری اختصاصی بازارگردانی امیدلوتوس پارسیان,10000000055
صندوق سرمايه گذاري مشترك آتيه نوين,0.0143,رايان هم افزا,20873,10102968790,صندوق سرمایه گذاری مشترک آتیه نوین,10320791830
شركت بازرگاني همراه عرشياپارسيان-سهامي خاص-,0.1999,بيمه رازي,62838,10102425103,بازرگانی همراه عرشیا پارسیان,10104025434
شركت توسعه صدرمدائن-بامسئوليت محدود-,0.1943,بيمه رازي,45357,10102425103,توسعه صدر مداین,10320605311
شركت پيشگامان توسعه تجارت البرز-بامسئوليت محد,0.1499,بيمه رازي,45358,10102425103,پیشگامان توسعه تجارت البرز,10320410849
موسسه بنيادخيريه نيكوكاري تات,0.0691,بيمه رازي,45300,10102425103,بنیاد خیریه تات,10320780362
شركت مسكن سازان بهشت پويا-سهامي خاص-,0.0687,بيمه رازي,55130,10102425103,مسکن سازان بهشت پویا,10103916618
شركت اشراق ايمن مهرگان-بامسئوليت محدود-,0.0422,بيمه رازي,55133,10102425103,اشراق ایمن مهرگان,10104038693
شركت باغ شهرگسترايرانيان-سهامي خاص-,0.0378,بيمه رازي,45361,10102425103,باغ شهر گستر ایرانیان,10103688169
شركت گروه مالي واقتصادي آينده,0.0199,بيمه رازي,77067,10102425103,گروه مالی و اقتصادی آینده,14005933591
شركت مبين سازه بتن-سهامي خاص-,0.0116,بيمه رازي,45362,10102425103,مبین سازه بتن,10103548660
شركت سرمايه گذاري كشاورزي كوثر-سهامي عام-,0.7456,كشت وصنعت شريف آباد,517,10100721769,سرمایه گذاری کشاورزی کوثر,10100931903
BFMصندوق سرمايه گذاري اختصاصي.ب.آواي فراز,0.0155,كشت وصنعت شريف آباد,77248,10100721769,صندوق سرمایه گذاری اختصاصی بازارگردانی آوای فراز,10000000022
شركت سيمان فارس وخوزستان-سهامي عام-,0.2684,سيمان ساوه,560,10101175572,سیمان فارس و خوزستان,10100235615
شركت سرمايه گذاري سيمان تامين-سهامي عام-,0.243,سيمان ساوه,909,10101175572,سرمایه گذاری سیمان تأمین,10101942066
شركت.س.صندوق بازنشستگي كشوري-سهامي عام-,0.2123,سيمان ساوه,46034,10101175572,سرمایه گذاری صندوق بازنشستگی کشوری,10101154437
شركت گروه.م.سرمايه گذاري اميد-س.ع-,0.1535,سيمان ساوه,42186,10101175572,گروه مدیریت سرمایه گذاری امید,10102258090
شركت سرمايه گذاري سيمان اسپندار-سهامي خاص-,0.5561,سيمان‌ آرتا اردبيل,485,10240057286,سرمایه گذاری سیمان اسپندار,10103098243
شركت سرمايه گذاري وتوسعه صنايع سيمان-سهامي خاص,0.2682,سيمان‌ آرتا اردبيل,537,10240057286,سرمایه گذاری و توسعه صنایع سیمان,10102593454
شركت گروه صنايع سيمان كرمان-سهامي عام-,0.0425,سيمان‌ آرتا اردبيل,69841,10240057286,گروه صنایع سیمان کرمان,10630019476
شركت سيمان شمال-سهامي عام-,0.0295,سيمان‌ آرتا اردبيل,556,10240057286,سیمان شمال,10100246682
شخص حقیقی خارجی,0.0111,سيمان‌ آرتا اردبيل,71033,10240057286,تجارت شخص به شخص ایرانیان,14004762660
شركت سرمايه گذاري تامين اجتماعي-سهامي عام-,0.3224,سرمايه گذاري صدرتامين,447,10101924696,سرمایه گذاری تأمین اجتماعی,10101044869
شركت سرمايه گذاري صباتامين-سهامي عام-,0.2514,سرمايه گذاري صدرتامين,490,10101924696,سرمایه گذاری صباتأمین,10101908370
شركت سرمايه گذاري نفت وگازوپتروشيمي تامين-س.ع,0.1576,سرمايه گذاري صدرتامين,20203,10101924696,سرمایه گذاری نفت و گاز و پتروشیمی تامین,10420205695
موسسه صندوق بيمه اجتماعي روستائيان وعشاير,0.0556,سرمايه گذاري صدرتامين,771,10101924696,مؤسسه صندوق بیمه اجتماعی روستاییان و عشایر,10100625070
BFMصندوق.س.ا.ب.صباگسترنفت وگازتامين,0.0186,سرمايه گذاري صدرتامين,50909,10101924696,صندوق سرمایه گذاری اختصاصی بازارگردانی صبا گستر نفت و گاز تامین,10000000054
صندوق سرمايه گذاري توسعه تعاون صبا,0.0169,سرمايه گذاري صدرتامين,42057,10101924696,صندوق سرمايه گذاري توسعه تعاون صبا,14005366129
موسسه اندوخته شاهد,0.6222,سرمايه‌ گذاري‌ شاهد,756,10100986880,اندوخته شاهد,10100567400
بانك دي-سهامي عام-,0.0459,سرمايه‌ گذاري‌ شاهد,7429,10100986880,بانک دی,10320237706
BFMصندوق سرمايه گذاري.ا.بازارگرداني معيار,0.0146,سرمايه‌ گذاري‌ شاهد,60500,10100986880,اختصاصی بازارگردانی معیار,14008632146
شركت بازرگاني مباركه-سهامي خاص-,0.0108,سرمايه‌ گذاري‌ شاهد,69559,10100986880,بازرگانی مبارکه,10100941186
بانك صادرات ايران,0.7458,سرمايه گذاري گروه سپهرصادرات,63,14004518505,بانک صادرات ایران,10861736062
IFMصندوق س.ا.بازارگرداني سپهربازارسرمايه,0.1892,سرمايه گذاري گروه سپهرصادرات,62720,14004518505,صندوق سرمایه گذاری اختصاصی بازارگردانی سپهر بازار سرمایه,10000000074
شركت سرمايه گذاري هامون كيش-سهامي خاص-,0.1766,سرمايه گذاري ساختمان ايران,22631,10101660410,سرمایه گذاری هامون کیش,10861532539
شركت گروه توسعه مالي مهرآيندگان-سهامي عام-,0.146,سرمايه گذاري ساختمان ايران,21630,10101660410,گروه توسعه مالی مهر آیندگان,10101638604
شركت بانك اقتصادنوين-سهامي عام-,0.0797,سرمايه گذاري ساختمان ايران,7293,10101660410,بانک اقتصاد نوین,10102194601
شركت سرمايه گذاري صنايع پتروشيمي-سهامي عام-,0.0773,سرمايه گذاري ساختمان ايران,46165,10101660410,سرمایه گذاری صنایع پتروشیمی,10101336320
شركت سرمايه گذاري مهرگان تامين پارس-سهامي خاص-,0.0434,سرمايه گذاري ساختمان ايران,44417,10101660410,سرمایه گذاری مهرگان تامین پارس,10103460290
شركت سرمايه گذاري ساختمان نوين-سهامي عام-,0.0412,سرمايه گذاري ساختمان ايران,471,10101660410,سرمایه گذاری ساختمان نوین,10102680599
شركت مديريت سرمايه گذاري كوثربهمن-سهامي خاص-,0.0394,سرمايه گذاري ساختمان ايران,684,10101660410,مدیریت سرمایه گذاری کوثر بهمن,10100945346
صندوق سرمايه گذاري امين آشناايرانيان,0.0385,سرمايه گذاري ساختمان ايران,42125,10101660410,صندوق سرمایه گذاری امین آشنا ایرانیان,10320752394
شركت سرمايه گذاري سايه گسترسرمايه-سهامي خاص-,0.0171,سرمايه گذاري ساختمان ايران,7666,10101660410,سرمایه گذاری سایه گستر سرمایه,10103679146
شركت سرمايه گذاري امين توان آفرين ساز-س.ع-,0.0154,سرمايه گذاري ساختمان ايران,60416,10101660410,سرمایه گذاری امین توان آفرین ساز,14003873330
شركت خدمات صباتجارت ياس-سهامي خاص-,0.012,سرمايه گذاري ساختمان ايران,60594,10101660410,خدمات صبا تجارت یاس,10320847790
شركت سرمايه گذاري پويش صالحين-سهامي خاص-,0.0654,بانك قرض الحسنه رسالت,45365,10320730277,سرمایه گذاری پویش صالحین,10860094545
بنيادخيريه فرهنگي وتربيتي حاج علي اكبرصنعتي,0.012,بانك قرض الحسنه رسالت,45367,10320730277,بنیاد خیریه فرهنگی و تربیتی حاج علی اکبر صنعتی,10630000133
شركت سرمايه گذاري ملي ايران-سهامي عام-,0.1851,صنعتي‌ آما,527,10100322690,سرمایه گذاری ملی ایران,10100686779
شركت گروه سرمايه گذاري تدبير-سهامي عام-,0.1484,صنعتي‌ آما,70677,10100322690,گروه سرمایه گذاری تدبیر,10101907666
شركت مديريت سرمايه گذاري ملي ايران-سهامي خاص-,0.0668,صنعتي‌ آما,685,10100322690,مدیریت سرمایه گذاری ملی ایران,10103195710
شركت بنيادسرور,0.038,صنعتي‌ آما,7603,10100322690,موسسه بنیاد نیکوکاری سرور,10100193272
صندوق بازنشستگي كشوري,0.4932,سرمايه گذاري صندوق بازنشستگي,730,10101154437,بازرگانی صندوق بازنشستگی کشوری,10861519331
شركت سرمايه گذاري آتيه صبا-سهامي خاص-,0.0298,سرمايه گذاري صندوق بازنشستگي,788,10101154437,سرمایه گذاری آتیه صبا,10103137408
شركت بيمه مركزي جمهوري اسلامي ايران,0.0236,سرمايه گذاري صندوق بازنشستگي,21614,10101154437,بیمه مرکزی جمهوری اسلامی ایران,14001907528
موسسه صندوق بيمه اجتماعي روستائيان وعشاير,0.0186,سرمايه گذاري صندوق بازنشستگي,771,10101154437,مؤسسه صندوق بیمه اجتماعی روستاییان و عشایر,10100625070
شركت خدمات گسترصباانرژي-سهامي خاص-,0.0126,سرمايه گذاري صندوق بازنشستگي,44867,10101154437,خدمات گستر صبا انرژی,10103143373
